X,ID,RP,SP,RP_journey,SP_task,av_car,av_rail,time_car,cost_car,time_rail,cost_rail,access_rail,service_rail,female,business,income,choice
2816,176,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,29945,4
2817,177,1,0,1,NA,1,1,275,50,120,45,5,0,1,0,36181,4
2820,177,0,1,NA,2,1,1,275,45,155,35,5,1,1,0,36181,4
2821,177,0,1,NA,3,1,1,300,45,155,65,20,1,1,0,36181,4
2822,177,0,1,NA,4,1,1,390,35,155,65,15,3,1,0,36181,1
2823,177,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,36181,4
2824,177,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,36181,1
2825,177,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,36181,4
2826,177,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,36181,1
2827,177,0,1,NA,9,1,1,275,30,155,65,25,2,1,0,36181,1
2828,177,0,1,NA,10,1,1,390,30,120,65,15,1,1,0,36181,4
2829,177,0,1,NA,11,1,1,275,50,120,55,5,3,1,0,36181,4
2830,177,0,1,NA,12,1,1,390,35,130,55,15,1,1,0,36181,4
2832,177,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,36181,1
2833,178,1,0,1,NA,1,1,300,45,120,35,10,0,0,0,46200,4
2834,178,1,0,2,NA,1,1,250,40,170,45,10,0,0,0,46200,1
2836,178,0,1,NA,2,1,1,275,50,120,65,10,2,0,0,46200,1
2837,178,0,1,NA,3,1,1,300,30,140,75,25,2,0,0,46200,1
2838,178,0,1,NA,4,1,1,390,30,130,65,25,3,0,0,46200,4
2839,178,0,1,NA,5,1,1,300,40,130,75,10,3,0,0,46200,1
2840,178,0,1,NA,6,1,1,275,30,170,35,25,2,0,0,46200,4
2841,178,0,1,NA,7,1,1,300,40,155,65,20,1,0,0,46200,1
2842,178,0,1,NA,8,1,1,345,35,170,35,15,1,0,0,46200,4
2844,178,0,1,NA,10,1,1,345,35,155,35,10,1,0,0,46200,1
2845,178,0,1,NA,11,1,1,390,35,170,35,25,3,0,0,46200,4
2846,178,0,1,NA,12,1,1,250,45,140,65,25,2,0,0,46200,1
2847,178,0,1,NA,13,1,1,250,40,170,35,25,2,0,0,46200,4
2866,180,1,0,2,NA,1,1,345,30,140,75,5,0,0,0,18666,1
2867,180,0,1,NA,1,1,1,300,30,170,55,25,2,0,0,18666,1
2868,180,0,1,NA,2,1,1,345,45,130,35,5,3,0,0,18666,4
2869,180,0,1,NA,3,1,1,390,35,155,55,15,1,0,0,18666,1
2870,180,0,1,NA,4,1,1,300,45,120,55,5,3,0,0,18666,4
2871,180,0,1,NA,5,1,1,345,30,170,45,10,2,0,0,18666,1
2872,180,0,1,NA,6,1,1,345,30,120,75,10,2,0,0,18666,1
2873,180,0,1,NA,7,1,1,250,50,120,45,20,2,0,0,18666,1
2874,180,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,18666,1
2875,180,0,1,NA,9,1,1,275,50,120,45,15,3,0,0,18666,4
2876,180,0,1,NA,10,1,1,275,50,120,45,20,2,0,0,18666,4
2878,180,0,1,NA,12,1,1,275,50,130,65,15,3,0,0,18666,4
2879,180,0,1,NA,13,1,1,250,50,130,65,10,2,0,0,18666,1
2881,181,1,0,1,NA,1,1,275,45,170,35,10,0,0,0,25878,4
2882,181,1,0,2,NA,1,1,345,35,140,45,25,0,0,0,25878,4
2883,181,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,25878,4
2885,181,0,1,NA,3,1,1,250,50,120,75,5,3,0,0,25878,1
2887,181,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,25878,1
2888,181,0,1,NA,6,1,1,275,30,130,75,25,2,0,0,25878,4
2889,181,0,1,NA,7,1,1,275,50,120,75,15,3,0,0,25878,4
2890,181,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,25878,4
2891,181,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,25878,1
2892,181,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,25878,4
2893,181,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,25878,1
2894,181,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,25878,1
2895,181,0,1,NA,13,1,1,275,45,140,65,15,2,0,0,25878,4
2896,181,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,25878,4
2897,182,1,0,1,NA,1,1,275,45,130,35,15,0,0,0,50083,1
2898,182,1,0,2,NA,1,1,250,35,155,55,20,0,0,0,50083,1
2899,182,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,50083,4
2901,182,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,50083,4
2903,182,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,50083,1
2904,182,0,1,NA,6,1,1,250,50,140,55,25,1,0,0,50083,1
2905,182,0,1,NA,7,1,1,390,30,130,75,10,2,0,0,50083,1
2906,182,0,1,NA,8,1,1,300,35,140,45,20,2,0,0,50083,1
2908,182,0,1,NA,10,1,1,390,35,140,75,20,1,0,0,50083,1
2909,182,0,1,NA,11,1,1,275,50,155,35,20,1,0,0,50083,1
2911,182,0,1,NA,13,1,1,345,45,130,45,10,1,0,0,50083,1
2912,182,0,1,NA,14,1,1,275,50,120,75,5,3,0,0,50083,1
2913,183,1,0,1,NA,1,1,345,40,130,35,20,0,0,0,71120,1
2914,183,1,0,2,NA,1,1,345,45,120,45,5,0,0,0,71120,4
2915,183,0,1,NA,1,1,1,250,45,140,65,20,3,0,0,71120,1
2918,183,0,1,NA,4,1,1,300,40,140,55,25,3,0,0,71120,4
2919,183,0,1,NA,5,1,1,250,45,120,75,10,2,0,0,71120,1
2921,183,0,1,NA,7,1,1,345,35,130,75,15,2,0,0,71120,1
2922,183,0,1,NA,8,1,1,345,30,170,35,15,1,0,0,71120,1
2923,183,0,1,NA,9,1,1,250,45,155,55,20,1,0,0,71120,1
2924,183,0,1,NA,10,1,1,250,40,155,45,25,1,0,0,71120,4
2926,183,0,1,NA,12,1,1,275,50,120,75,15,3,0,0,71120,1
2929,184,1,0,1,NA,1,1,390,30,140,65,25,0,0,0,30920,1
2932,184,0,1,NA,2,1,1,345,40,130,45,10,1,0,0,30920,4
2933,184,0,1,NA,3,1,1,390,30,130,55,5,1,0,0,30920,4
2934,184,0,1,NA,4,1,1,345,40,140,45,10,2,0,0,30920,4
2935,184,0,1,NA,5,1,1,300,50,130,75,10,3,0,0,30920,1
2936,184,0,1,NA,6,1,1,345,40,120,45,10,1,0,0,30920,4
2937,184,0,1,NA,7,1,1,300,40,170,45,15,2,0,0,30920,4
2938,184,0,1,NA,8,1,1,345,45,120,45,10,3,0,0,30920,4
2939,184,0,1,NA,9,1,1,275,50,155,45,10,1,0,0,30920,1
2940,184,0,1,NA,10,1,1,250,35,170,45,25,2,0,0,30920,1
2941,184,0,1,NA,11,1,1,390,30,120,65,25,3,0,0,30920,1
2943,184,0,1,NA,13,1,1,390,30,140,75,10,3,0,0,30920,1
2944,184,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,30920,4
2962,186,1,0,2,NA,1,1,345,35,170,45,5,0,0,0,24118,1
2964,186,0,1,NA,2,1,1,300,35,155,35,15,2,0,0,24118,4
2965,186,0,1,NA,3,1,1,300,35,155,45,15,3,0,0,24118,4
2966,186,0,1,NA,4,1,1,250,50,140,75,10,3,0,0,24118,1
2968,186,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,24118,4
2970,186,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,24118,1
2971,186,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,24118,1
2972,186,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,24118,1
2973,186,0,1,NA,11,1,1,275,50,155,55,15,2,0,0,24118,4
2975,186,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,24118,1
2976,186,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,24118,1
2994,188,1,0,2,NA,1,1,250,45,140,65,25,0,1,0,53116,4
2995,188,0,1,NA,1,1,1,275,50,120,65,10,2,1,0,53116,4
2996,188,0,1,NA,2,1,1,300,30,140,75,25,2,1,0,53116,1
2997,188,0,1,NA,3,1,1,390,30,130,65,25,3,1,0,53116,1
2998,188,0,1,NA,4,1,1,300,40,130,75,10,3,1,0,53116,4
2999,188,0,1,NA,5,1,1,300,45,120,35,10,2,1,0,53116,4
3000,188,0,1,NA,6,1,1,275,30,170,35,25,2,1,0,53116,4
3001,188,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,53116,1
3002,188,0,1,NA,8,1,1,345,35,170,35,15,1,1,0,53116,4
3003,188,0,1,NA,9,1,1,250,40,170,45,10,2,1,0,53116,1
3004,188,0,1,NA,10,1,1,250,40,155,75,25,2,1,0,53116,1
3005,188,0,1,NA,11,1,1,345,35,155,35,10,1,1,0,53116,4
3006,188,0,1,NA,12,1,1,390,35,170,35,25,3,1,0,53116,4
3007,188,0,1,NA,13,1,1,250,40,170,35,25,2,1,0,53116,1
3008,188,0,1,NA,14,1,1,300,40,170,65,25,2,1,0,53116,1
3025,190,1,0,1,NA,1,1,300,45,120,55,5,0,1,1,55210,4
3026,190,1,0,2,NA,1,1,300,45,170,35,5,0,1,1,55210,4
3027,190,0,1,NA,1,1,1,390,35,130,75,25,2,1,1,55210,4
3028,190,0,1,NA,2,1,1,300,30,170,55,25,2,1,1,55210,4
3029,190,0,1,NA,3,1,1,345,45,130,35,5,3,1,1,55210,4
3030,190,0,1,NA,4,1,1,390,35,155,55,15,1,1,1,55210,4
3031,190,0,1,NA,5,1,1,345,30,170,45,10,2,1,1,55210,4
3032,190,0,1,NA,6,1,1,345,30,120,75,10,2,1,1,55210,4
3033,190,0,1,NA,7,1,1,250,50,120,45,20,2,1,1,55210,1
3034,190,0,1,NA,8,1,1,275,35,170,35,20,3,1,1,55210,4
3035,190,0,1,NA,9,1,1,275,50,120,45,15,3,1,1,55210,4
3036,190,0,1,NA,10,1,1,275,50,120,45,20,2,1,1,55210,4
3037,190,0,1,NA,11,1,1,275,50,130,65,15,3,1,1,55210,4
3038,190,0,1,NA,12,1,1,345,30,140,75,5,2,1,1,55210,4
3039,190,0,1,NA,13,1,1,250,50,130,65,10,2,1,1,55210,4
3040,190,0,1,NA,14,1,1,390,35,140,55,5,1,1,1,55210,4
3041,191,1,0,1,NA,1,1,275,30,130,75,25,0,1,0,55192,1
3042,191,1,0,2,NA,1,1,275,45,140,65,15,0,1,0,55192,1
3044,191,0,1,NA,2,1,1,390,30,140,55,5,1,1,0,55192,1
3046,191,0,1,NA,4,1,1,300,30,155,75,25,2,1,0,55192,1
3047,191,0,1,NA,5,1,1,250,40,170,35,25,2,1,0,55192,4
3048,191,0,1,NA,6,1,1,275,45,170,35,10,2,1,0,55192,4
3049,191,0,1,NA,7,1,1,275,50,120,75,15,3,1,0,55192,1
3050,191,0,1,NA,8,1,1,250,45,170,45,20,2,1,0,55192,1
3051,191,0,1,NA,9,1,1,390,35,140,55,10,1,1,0,55192,1
3052,191,0,1,NA,10,1,1,345,35,140,45,25,3,1,0,55192,1
3053,191,0,1,NA,11,1,1,345,45,120,35,5,1,1,0,55192,4
3054,191,0,1,NA,12,1,1,250,50,130,75,15,3,1,0,55192,1
3055,191,0,1,NA,13,1,1,390,30,170,35,25,3,1,0,55192,4
3089,194,1,0,1,NA,1,1,390,30,130,55,5,0,0,0,29866,4
3091,194,0,1,NA,1,1,1,390,35,155,55,15,3,0,0,29866,4
3092,194,0,1,NA,2,1,1,345,40,130,45,10,1,0,0,29866,4
3093,194,0,1,NA,3,1,1,345,40,140,45,10,2,0,0,29866,1
3094,194,0,1,NA,4,1,1,300,50,130,75,10,3,0,0,29866,1
3095,194,0,1,NA,5,1,1,390,30,140,65,25,1,0,0,29866,4
3096,194,0,1,NA,6,1,1,345,40,120,45,10,1,0,0,29866,4
3097,194,0,1,NA,7,1,1,300,40,170,45,15,2,0,0,29866,1
3099,194,0,1,NA,9,1,1,345,45,120,45,10,3,0,0,29866,1
3100,194,0,1,NA,10,1,1,275,50,155,45,10,1,0,0,29866,4
3101,194,0,1,NA,11,1,1,250,35,170,45,25,2,0,0,29866,1
3103,194,0,1,NA,13,1,1,250,50,140,65,20,1,0,0,29866,1
3104,194,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,29866,4
3106,195,1,0,2,NA,1,1,300,45,140,45,10,0,0,0,69859,1
3107,195,0,1,NA,1,1,1,250,45,170,35,25,2,0,0,69859,1
3108,195,0,1,NA,2,1,1,275,50,140,35,15,3,0,0,69859,4
3110,195,0,1,NA,4,1,1,390,40,120,75,20,3,0,0,69859,4
3111,195,0,1,NA,5,1,1,300,40,170,35,5,3,0,0,69859,4
3112,195,0,1,NA,6,1,1,345,30,155,55,20,3,0,0,69859,4
3113,195,0,1,NA,7,1,1,275,40,170,35,25,3,0,0,69859,1
3115,195,0,1,NA,9,1,1,250,30,170,55,20,3,0,0,69859,1
3117,195,0,1,NA,11,1,1,275,50,155,55,20,1,0,0,69859,1
3118,195,0,1,NA,12,1,1,345,30,140,65,20,3,0,0,69859,4
3119,195,0,1,NA,13,1,1,250,50,120,75,10,2,0,0,69859,1
3120,195,0,1,NA,14,1,1,300,35,170,35,25,2,0,0,69859,4
3121,196,1,0,1,NA,1,1,390,30,130,65,25,0,1,1,49637,4
3123,196,0,1,NA,1,1,1,250,30,140,65,15,1,1,1,49637,4
3124,196,0,1,NA,2,1,1,300,35,155,35,15,2,1,1,49637,4
3128,196,0,1,NA,6,1,1,390,35,130,35,10,1,1,1,49637,4
3129,196,0,1,NA,7,1,1,300,45,120,65,5,1,1,1,49637,4
3134,196,0,1,NA,12,1,1,275,50,155,55,15,2,1,1,49637,4
3136,196,0,1,NA,14,1,1,345,40,155,45,5,2,1,1,49637,4
3138,197,1,0,2,NA,1,1,275,30,155,65,25,0,1,0,66895,1
3140,197,0,1,NA,2,1,1,275,45,155,35,5,1,1,0,66895,4
3141,197,0,1,NA,3,1,1,300,45,155,65,20,1,1,0,66895,4
3143,197,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,66895,4
3144,197,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,66895,1
3146,197,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,66895,4
3147,197,0,1,NA,9,1,1,390,30,120,65,15,1,1,0,66895,4
3148,197,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,66895,4
3149,197,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,66895,4
3151,197,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,66895,4
3152,197,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,66895,1
3154,198,1,0,2,NA,1,1,250,40,155,75,25,0,1,1,19703,1
3155,198,0,1,NA,1,1,1,275,50,120,65,10,2,1,1,19703,4
3156,198,0,1,NA,2,1,1,300,30,140,75,25,2,1,1,19703,4
3157,198,0,1,NA,3,1,1,390,30,130,65,25,3,1,1,19703,4
3159,198,0,1,NA,5,1,1,300,45,120,35,10,2,1,1,19703,4
3160,198,0,1,NA,6,1,1,275,30,170,35,25,2,1,1,19703,4
3161,198,0,1,NA,7,1,1,300,40,155,65,20,1,1,1,19703,4
3162,198,0,1,NA,8,1,1,345,35,170,35,15,1,1,1,19703,4
3163,198,0,1,NA,9,1,1,250,40,170,45,10,2,1,1,19703,4
3164,198,0,1,NA,10,1,1,345,35,155,35,10,1,1,1,19703,1
3165,198,0,1,NA,11,1,1,390,35,170,35,25,3,1,1,19703,4
3167,198,0,1,NA,13,1,1,250,40,170,35,25,2,1,1,19703,4
3169,199,1,0,1,NA,1,1,390,40,155,65,25,0,0,1,42289,1
3170,199,1,0,2,NA,1,1,275,40,130,65,20,0,0,1,42289,4
3172,199,0,1,NA,2,1,1,345,45,120,45,5,1,0,1,42289,4
3173,199,0,1,NA,3,1,1,250,45,120,75,5,2,0,1,42289,1
3174,199,0,1,NA,4,1,1,300,45,130,75,15,3,0,1,42289,4
3176,199,0,1,NA,6,1,1,250,45,155,45,20,1,0,1,42289,1
3178,199,0,1,NA,8,1,1,275,50,155,35,10,3,0,1,42289,4
3179,199,0,1,NA,9,1,1,345,50,155,45,5,3,0,1,42289,4
3180,199,0,1,NA,10,1,1,390,35,120,75,15,2,0,1,42289,4
3181,199,0,1,NA,11,1,1,300,30,155,45,25,1,0,1,42289,4
3184,199,0,1,NA,14,1,1,390,35,120,55,10,1,0,1,42289,1
3217,202,1,0,1,NA,1,1,250,50,140,55,25,0,0,0,31180,1
3218,202,1,0,2,NA,1,1,250,35,155,55,20,0,0,0,31180,1
3219,202,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,31180,1
3220,202,0,1,NA,2,1,1,345,40,130,55,20,3,0,0,31180,1
3221,202,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,31180,1
3223,202,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,31180,1
3224,202,0,1,NA,6,1,1,275,45,130,35,15,3,0,0,31180,4
3225,202,0,1,NA,7,1,1,390,30,130,75,10,2,0,0,31180,1
3226,202,0,1,NA,8,1,1,300,35,140,45,20,2,0,0,31180,4
3227,202,0,1,NA,9,1,1,390,30,130,75,10,1,0,0,31180,4
3228,202,0,1,NA,10,1,1,390,35,140,75,20,1,0,0,31180,1
3229,202,0,1,NA,11,1,1,275,50,155,35,20,1,0,0,31180,4
3230,202,0,1,NA,12,1,1,300,40,170,45,5,1,0,0,31180,1
3231,202,0,1,NA,13,1,1,345,45,130,45,10,1,0,0,31180,4
3232,202,0,1,NA,14,1,1,275,50,120,75,5,3,0,0,31180,1
3249,204,1,0,1,NA,1,1,300,40,170,45,15,0,0,0,15490,4
3251,204,0,1,NA,1,1,1,390,35,155,55,15,3,0,0,15490,1
3252,204,0,1,NA,2,1,1,345,40,130,45,10,1,0,0,15490,1
3253,204,0,1,NA,3,1,1,390,30,130,55,5,1,0,0,15490,1
3254,204,0,1,NA,4,1,1,345,40,140,45,10,2,0,0,15490,4
3255,204,0,1,NA,5,1,1,300,50,130,75,10,3,0,0,15490,1
3257,204,0,1,NA,7,1,1,345,40,120,45,10,1,0,0,15490,4
3258,204,0,1,NA,8,1,1,345,45,120,45,10,3,0,0,15490,1
3259,204,0,1,NA,9,1,1,275,50,155,45,10,1,0,0,15490,1
3260,204,0,1,NA,10,1,1,250,35,170,45,25,2,0,0,15490,1
3261,204,0,1,NA,11,1,1,390,30,120,65,25,3,0,0,15490,1
3262,204,0,1,NA,12,1,1,250,50,140,65,20,1,0,0,15490,1
3263,204,0,1,NA,13,1,1,390,30,140,75,10,3,0,0,15490,1
3264,204,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,15490,1
3281,206,1,0,1,NA,1,1,275,35,140,65,20,0,0,0,62630,1
3284,206,0,1,NA,2,1,1,300,35,155,35,15,2,0,0,62630,4
3285,206,0,1,NA,3,1,1,300,35,155,45,15,3,0,0,62630,4
3286,206,0,1,NA,4,1,1,250,50,140,75,10,3,0,0,62630,4
3288,206,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,62630,4
3289,206,0,1,NA,7,1,1,300,45,120,65,5,1,0,0,62630,1
3290,206,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,62630,4
3291,206,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,62630,1
3292,206,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,62630,4
3293,206,0,1,NA,11,1,1,345,35,170,45,5,2,0,0,62630,4
3294,206,0,1,NA,12,1,1,345,35,120,75,10,2,0,0,62630,4
3295,206,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,62630,1
3296,206,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,62630,4
3346,210,1,0,2,NA,1,1,345,30,140,75,5,0,1,0,62368,1
3348,210,0,1,NA,2,1,1,300,30,170,55,25,2,1,0,62368,1
3349,210,0,1,NA,3,1,1,345,45,130,35,5,3,1,0,62368,4
3350,210,0,1,NA,4,1,1,390,35,155,55,15,1,1,0,62368,4
3351,210,0,1,NA,5,1,1,300,45,120,55,5,3,1,0,62368,1
3352,210,0,1,NA,6,1,1,345,30,170,45,10,2,1,0,62368,1
3353,210,0,1,NA,7,1,1,345,30,120,75,10,2,1,0,62368,4
3354,210,0,1,NA,8,1,1,275,35,170,35,20,3,1,0,62368,4
3355,210,0,1,NA,9,1,1,275,50,120,45,15,3,1,0,62368,4
3356,210,0,1,NA,10,1,1,275,50,120,45,20,2,1,0,62368,4
3358,210,0,1,NA,12,1,1,275,50,130,65,15,3,1,0,62368,1
3359,210,0,1,NA,13,1,1,250,50,130,65,10,2,1,0,62368,4
3377,212,1,0,1,NA,1,1,275,45,130,35,15,0,1,1,46509,4
3378,212,1,0,2,NA,1,1,390,35,140,75,20,0,1,1,46509,1
3379,212,0,1,NA,1,1,1,300,40,170,35,25,2,1,1,46509,4
3381,212,0,1,NA,3,1,1,390,35,140,45,20,1,1,1,46509,4
3382,212,0,1,NA,4,1,1,345,35,130,65,5,2,1,1,46509,4
3383,212,0,1,NA,5,1,1,275,40,140,55,20,1,1,1,46509,4
3384,212,0,1,NA,6,1,1,250,50,140,55,25,1,1,1,46509,4
3386,212,0,1,NA,8,1,1,250,35,155,55,20,2,1,1,46509,4
3387,212,0,1,NA,9,1,1,300,35,140,45,20,2,1,1,46509,4
3389,212,0,1,NA,11,1,1,275,50,155,35,20,1,1,1,46509,4
3391,212,0,1,NA,13,1,1,345,45,130,45,10,1,1,1,46509,1
3399,213,0,1,NA,5,1,1,250,45,120,75,10,2,0,1,19608,1
3401,213,0,1,NA,7,1,1,345,40,130,35,20,1,0,1,19608,4
3402,213,0,1,NA,8,1,1,345,45,120,45,5,1,0,1,19608,4
3403,213,0,1,NA,9,1,1,345,30,170,35,15,1,0,1,19608,4
3404,213,0,1,NA,10,1,1,250,45,155,55,20,1,0,1,19608,1
3405,213,0,1,NA,11,1,1,250,40,155,45,25,1,0,1,19608,1
3406,213,0,1,NA,12,1,1,300,45,155,65,20,3,0,1,19608,4
3407,213,0,1,NA,13,1,1,275,50,120,75,15,3,0,1,19608,4
3409,214,1,0,1,NA,1,1,300,50,130,75,10,0,0,1,18624,4
3412,214,0,1,NA,2,1,1,345,40,130,45,10,1,0,1,18624,4
3413,214,0,1,NA,3,1,1,390,30,130,55,5,1,0,1,18624,4
3414,214,0,1,NA,4,1,1,345,40,140,45,10,2,0,1,18624,4
3415,214,0,1,NA,5,1,1,390,30,140,65,25,1,0,1,18624,1
3416,214,0,1,NA,6,1,1,345,40,120,45,10,1,0,1,18624,4
3417,214,0,1,NA,7,1,1,300,40,170,45,15,2,0,1,18624,1
3419,214,0,1,NA,9,1,1,345,45,120,45,10,3,0,1,18624,4
3422,214,0,1,NA,12,1,1,390,30,120,65,25,3,0,1,18624,4
3423,214,0,1,NA,13,1,1,250,50,140,65,20,1,0,1,18624,1
3424,214,0,1,NA,14,1,1,345,40,140,35,5,3,0,1,18624,4
3457,217,1,0,1,NA,1,1,275,40,155,55,5,0,0,0,21322,1
3458,217,1,0,2,NA,1,1,275,50,120,55,5,0,0,0,21322,4
3459,217,0,1,NA,1,1,1,275,50,120,45,5,1,0,0,21322,4
3460,217,0,1,NA,2,1,1,275,45,170,55,25,3,0,0,21322,1
3461,217,0,1,NA,3,1,1,275,45,155,35,5,1,0,0,21322,4
3462,217,0,1,NA,4,1,1,300,45,155,65,20,1,0,0,21322,1
3463,217,0,1,NA,5,1,1,390,35,155,65,15,3,0,0,21322,1
3464,217,0,1,NA,6,1,1,250,50,120,65,20,2,0,0,21322,1
3465,217,0,1,NA,7,1,1,250,45,170,35,15,3,0,0,21322,4
3466,217,0,1,NA,8,1,1,275,40,170,35,15,3,0,0,21322,4
3467,217,0,1,NA,9,1,1,275,30,155,65,25,2,0,0,21322,1
3469,217,0,1,NA,11,1,1,390,35,130,55,15,1,0,0,21322,1
3471,217,0,1,NA,13,1,1,345,30,140,65,15,1,0,0,21322,1
3472,217,0,1,NA,14,1,1,250,40,140,75,20,2,0,0,21322,1
3473,218,1,0,1,NA,1,1,300,30,140,75,25,0,0,0,56031,1
3474,218,1,0,2,NA,1,1,250,40,170,35,25,0,0,0,56031,4
3475,218,0,1,NA,1,1,1,250,50,130,55,10,1,0,0,56031,1
3476,218,0,1,NA,2,1,1,275,50,120,65,10,2,0,0,56031,1
3477,218,0,1,NA,3,1,1,390,30,130,65,25,3,0,0,56031,1
3478,218,0,1,NA,4,1,1,300,40,130,75,10,3,0,0,56031,1
3479,218,0,1,NA,5,1,1,300,45,120,35,10,2,0,0,56031,4
3480,218,0,1,NA,6,1,1,275,30,170,35,25,2,0,0,56031,4
3481,218,0,1,NA,7,1,1,300,40,155,65,20,1,0,0,56031,1
3482,218,0,1,NA,8,1,1,345,35,170,35,15,1,0,0,56031,4
3483,218,0,1,NA,9,1,1,250,40,170,45,10,2,0,0,56031,4
3484,218,0,1,NA,10,1,1,250,40,155,75,25,2,0,0,56031,1
3485,218,0,1,NA,11,1,1,345,35,155,35,10,1,0,0,56031,4
3486,218,0,1,NA,12,1,1,390,35,170,35,25,3,0,0,56031,4
3487,218,0,1,NA,13,1,1,250,45,140,65,25,2,0,0,56031,1
3488,218,0,1,NA,14,1,1,300,40,170,65,25,2,0,0,56031,4
3489,219,1,0,1,NA,1,1,345,45,120,45,5,0,1,0,57743,1
3490,219,1,0,2,NA,1,1,300,35,155,45,20,0,1,0,57743,1
3491,219,0,1,NA,1,1,1,390,30,130,75,15,3,1,0,57743,4
3492,219,0,1,NA,2,1,1,250,45,120,75,5,2,1,0,57743,4
3493,219,0,1,NA,3,1,1,300,45,130,75,15,3,1,0,57743,4
3494,219,0,1,NA,4,1,1,390,30,130,65,20,1,1,0,57743,1
3495,219,0,1,NA,5,1,1,250,45,155,45,20,1,1,0,57743,1
3496,219,0,1,NA,6,1,1,390,40,155,65,25,1,1,0,57743,4
3497,219,0,1,NA,7,1,1,250,45,155,65,15,3,1,0,57743,4
3498,219,0,1,NA,8,1,1,275,40,130,65,20,1,1,0,57743,1
3499,219,0,1,NA,9,1,1,275,50,155,35,10,3,1,0,57743,4
3500,219,0,1,NA,10,1,1,345,50,155,45,5,3,1,0,57743,4
3501,219,0,1,NA,11,1,1,390,35,120,75,15,2,1,0,57743,4
3502,219,0,1,NA,12,1,1,300,30,155,45,25,1,1,0,57743,1
3503,219,0,1,NA,13,1,1,250,50,120,55,25,2,1,0,57743,4
3504,219,0,1,NA,14,1,1,390,35,120,55,10,1,1,0,57743,4
3505,220,1,0,1,NA,1,1,250,50,120,45,20,0,0,0,36679,4
3506,220,1,0,2,NA,1,1,275,50,120,45,15,0,0,0,36679,4
3508,220,0,1,NA,2,1,1,300,30,170,55,25,2,0,0,36679,4
3509,220,0,1,NA,3,1,1,345,45,130,35,5,3,0,0,36679,4
3510,220,0,1,NA,4,1,1,390,35,155,55,15,1,0,0,36679,4
3511,220,0,1,NA,5,1,1,300,45,120,55,5,3,0,0,36679,4
3512,220,0,1,NA,6,1,1,345,30,170,45,10,2,0,0,36679,4
3513,220,0,1,NA,7,1,1,345,30,120,75,10,2,0,0,36679,1
3514,220,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,36679,1
3515,220,0,1,NA,9,1,1,275,50,120,45,20,2,0,0,36679,1
3516,220,0,1,NA,10,1,1,300,45,170,35,5,3,0,0,36679,4
3518,220,0,1,NA,12,1,1,345,30,140,75,5,2,0,0,36679,1
3519,220,0,1,NA,13,1,1,250,50,130,65,10,2,0,0,36679,1
3520,220,0,1,NA,14,1,1,390,35,140,55,5,1,0,0,36679,4
3521,221,1,0,1,NA,1,1,390,40,170,35,5,0,1,0,42123,4
3522,221,1,0,2,NA,1,1,390,35,140,55,10,0,1,0,42123,1
3523,221,0,1,NA,1,1,1,390,30,140,55,5,1,1,0,42123,4
